sentence_id	switched	subject_idx	subject	object_idx	object	verb	sentence
email-enronsent36_02-0075	no	67	Counterparty	70	offer	submits	"A currency Transaction with Enron Europe Finance & Trading Limited ( "" EEFTL "" ) as agent for Risk Management & Trading Corp. under which either ( A ) for the case in which Counterparty submits an offer to buy from EEFTL , Counterparty shall receive the Base Currency Amount and shall pay the Foreign Currency Amount , or ( B ) for the case in which Counterparty submits an offer to sell to EEFTL , Counterparty shall pay the Base Currency Amount and shall receive the Foreign Currency Amount ."
email-enronsent36_02-0059	no	1	person	8	credit	prepares	What person ( s ) in London prepares credit for the English and Singapore financial transactions ?
email-enronsent36_02-0052	no	10	ENA	16	fee	pay	""" Other Provisions : On each Payment Date , [ ENA ] shall pay [ a fee of ] [ an amount equal to ] USD { 38,000 ? ] , which amount shall be subject to the netting provisions of the [ Master Agreement - how do you refer to the agreement ? ] """
email-enronsent12_01-0041	no	1	email	4	material	contain	This email may contain material that is confidential , privileged and / or attorney work product for the sole use of the intended recipient ( s ) .
email-enronsent12_01-0008	no	6	email	8	Judy	mentioned	I did n't remember if your email mentioned Judy .
email-enronsent42_01-0077	no	2	stuff	7	car	help	Did dthat stuff form Joe help your car .
email-enronsent42_01-0053	no	1	trader	5	price	supporting	My trader is supporting her price of SJ Bondad GDP rather than SJ Non-Bondad GDP .
email-enronsent20_01-0047	no	3	Corp	7	bill	foot	They are hoping Corp will foot the bill for a pilot which will allow them to fully test this tool before implementing it company - wide .
email-enronsent20_01-0042	no	0	HR	5	tool	purchased	HR has already purchased a tool called CONFIRMIT that can execute anonymous surveys .
email-enronsent20_01-0041	no	0	HR	15	BackWeb	use	HR , intended to be a key user of this tool , will not use BackWeb because survey responses can not be made anonymous .
email-enronsent01_02-0009	no	0	Meagan	4	couple	have	Meagan does have a couple of big things on the weekend in January -- National Charity League Senior Presentation ( big dance that she and I are committed to help with ) , the Bearkadette Ball and a winter party for Cotillion .
email-enronsent08_02-0020	no	8	restaurants	12	signs	have	"Yo mama `s so fat , all the restaurants in town have signs that say : "" Maximum Occupancy : 240 Patrons OR Yo Mama "" Yo mama `s so fat , when she ran away , they had to use all four sides of the milk carton ."
email-enronsent08_02-0015	no	7	elephants	10	peanuts	throw	When she goes to the zoo the elephants throw her peanuts .
email-enronsent26_01-0015	no	0	Neil	3	meeting	has	Neil has a meeting in San Antonio ( usually it is in Miami , San Francisco , Phoenix - not so great this year ) .
email-enronsent27_01-0018	no	9	Rothko	14	work	did	For example , I would like to know if Rothko or Kline did any work on paper .
email-enronsent30_01-0063	no	24	nation	28	grid	has	The conference will also discuss what it will take in legislative action and regulatory initiative to achieve an efficient regime for ensuring that the nation has a reliable grid and regional trading system .
email-enronsent00_01-0035	no	6	PaineWebber	9	right	reserves	Notice Regarding Privacy and Confidentiality : PaineWebber reserves the right to monitor and review the content of all e-mail communications sent and / or received by its employees .
email-enronsent00_01-0032	no	6	PaineWebber	9	right	reserves	Notice Regarding Privacy and Confidentiality : PaineWebber reserves the right to monitor and review the content of all e-mail communications sent and / or received by its employees .
email-enronsent00_01-0029	no	6	PaineWebber	9	right	reserves	Notice Regarding Privacy and Confidentiality : PaineWebber reserves the right to monitor and review the content of all e-mail communications sent and / or received by its employees .
email-enronsent00_01-0023	no	16	stock	19	bounce	makes	Of course , you would then be in a position to sell calls again if the stock makes a bounce .
email-enronsent19_01-0075	no	0	Anne	6	info	include	Anne , please , include this info in Iris ' file
email-enronsent19_01-0070	no	13	Sun	16	Enron	giving	We save $ 21,000 in real money this way , the cash refund Sun is giving Enron for our other server , using a box that was n't being used by anyone .
email-enronsent19_01-0055	no	11	Sara	16	title	have	Elena 's title is admin coordinator , and I know that Sara should not have this title , and honestly do not think that Elena should also .
email-enronsent19_01-0054	no	10	Mike	12	Sara	compared	However , when we were talking about this position , Mike compared Sara to Elena .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0233	no	16	FBI	22	fact	leak	Given the regrettable leaks that he was under suspicion , it is only fair that the FBI leak with equal enthusiasm the fact that Dr. Hatfill has now been dropped as a suspect if and when that proves to be the case .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0231	no	30	judge	35	government	directed	The judge , frustrated by the apparent lack of progress , encouraged that the parties reach a negotiated compromise that would permit some limited discovery to proceed ( and the judge has directed that the government to file an Answer to the Complaint ) .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0217	no	6	FBI	11	support	deserve	Whatever your political persuasion , the FBI and CIA deserve our support .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0214	no	2	mission	12	spadework	do	Zawahiri 's mission in the United States in 1995 was to do spadework for terrorism , not fundraising for charitable causes .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0210	no	8	recruits	12	uniforms	wear	At the Darunta complex where jihadis trained , recruits would wear green uniforms , except for Friday when they were washed .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0205	no	0	Green	2	Islam	symbolizes	Green symbolizes Islam and was the Prophet Mohammed 's color .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0204	no	15	Zawahiri	18	school	used	"A May 2001 letter that Zawahiri sent to Egyptian Islamic Jihad members abroad establish that Zawahiri used "" school "" as a code word for the Egyptian militant islamists in his correspondence ."
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0196	no	1	sender	7	cyanide	sent	A sender purporting to be islamist sent cyanide in both early 2002 and early 2003 in New Zealand and ingredients of nerve gas in Belgium in 2003 .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0190	no	9	Zawahiri	12	tension	caused	Although while in jail in the early 1980s , Zawahiri caused considerable tension by challenging the blind sheik 's ability to lead a coalition of the Egyptian Islamic Jihad and the Egyptian Islamic Group , Zawahiri and OBL are Rahman 's friends .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0169	no	1	report	26	conclusion	supports	A report by the Center for Disease Control of interviews with AMI employees ( as well as detailed interviews by author Leonard Cole ) supports the conclusion that there were not one , but two , such mailings containing anthrax .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0167	no	11	FBI	14	word	uses	"The media has tended to overlook the fact that when the FBI uses the word "" domestic "" the word includes a US - based , highly - educated supporter of the militant islamists ."
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0167	no	19	word	29	supporter	includes	"The media has tended to overlook the fact that when the FBI uses the word "" domestic "" the word includes a US - based , highly - educated supporter of the militant islamists ."
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0165	no	3	profile	9	supporter	includes	The FBI 's profile includes a US - based supporter of the militant islamists .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0148	no	5	Iraqis	8	innovations	made	He has said that the Iraqis made surprising innovations in the milling and drying processes needed to weaponize anthrax .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0142	no	11	scientist	13	Iraq	assisted	Former Russian bioweaponeer Ken Alibek has said that a key Russian scientist assisted Iraq and that Russia had the Ames strain .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0140	no	2	evidence	15	conclusion	warrant	The present evidence relating to Atta 's alleged travel to Prague does not warrant a conclusion that Al Qaeda obtained the Ames strain from Iraq .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0130	no	6	Adnan	8	experience	has	A senior DOJ official reports that Adnan has experience as a commercial pilot .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0127	no	7	Aafia	10	knowledge	had	The family 's attorney advises me that Aafia had no knowledge of chemicals ( and that would not appear to be her training ) .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0125	no	0	Aafia	6	house	reached	Aafia never reached the uncle 's house .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0123	no	7	Aafia	12	money	have	The family 's lawyer advises me that Aafia did not have enough money to pay for airfare tickets for herself and the kids and called Ismat from the train station .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0118	no	1	mother	5	Aafia	saw	Her mother Ismat last saw Aafia and her grandchildren before they left in a minicab at the end of March .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0114	no	1	CIA	8	access	allow	The CIA did not even allow the FBI access to KSM for 10 days after his arrest .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0101	no	8	reporter	17	Sufaat	met	As described in US News , a former reporter from the Kabul Times actually may have met Sufaat , without realizing it , while traveling near Kabul in October 2001 , perceiving him as Filipino .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0096	no	1	Green	4	Islam	symbolizes	"( Green symbolizes "" Islam "" and Prophet Mohammed 's holy war ) ."
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0095	no	0	Sufaat	3	company	used	Sufaat used his company called Green Laboratory Medicine to buy items useful to Al Qaeda .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0087	no	2	finding	7	argument	undermines	"The reported finding at Dugway undermines the argument of both the "" bomb Iraq "" crowd and the liberals focused on Dr. Steve Hatfill who object to US biodefense research because they view it as being useful for offensive purposes ."
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0078	no	16	FBI	20	pool	narrowed	In Fall 2004 , MSNBC , relying on an unnamed FBI spokesperson , reports that the FBI has narrowed the pool of labs known to have had Ames that was a match from 16 to 4 but can not rule out that it was made overseas .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0073	no	14	Zawahiri	17	decade	spent	A recently released islamist who had been a close associate of Zawahiri said that Zawahiri spent a decade and had made 15 separate attempts to recruit the necessary expertise to weaponize anthrax in Russia and the Middle East .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0054	no	11	Zawahiri	17	audiotape	issued	After the alert condition had long since returned to yellow , Zawahiri in late February issued another audiotape .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0047	no	20	program	23	cover	seek	"The Wall Street Journal reported that a computer used by Zawahiri contains a June 1999 memo that "" said the program should seek cover and talent in educational institutions , which it said were ' more beneficial to us and allow easy access to specialists , which will greatly benefit us in the first stage , God willing . ' ''"
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0025	no	14	CIA	18	disc	seized	What your morning paper did not tell you , however , was that the CIA seized a similar disc from Ayman Zawahiri 's right - hand , Ahmed Salama Mabruk , 5 years earlier .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0017	no	1	CIA	8	case	building	The CIA reportedly has been quietly building a case that the anthrax mailings were an international plot .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0015	no	0	Photographs	8	controls	included	Photographs from a seized computer disc included the controls and the locks on the door between the passengers and pilot .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0242	no	14	regime	20	one	elected	If democracy is just free elections , it is likely that the most fanatic regime will be elected , the one whose incitement and fabrications are the most inflammatory .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0226	no	0	Iran	3	terrorism	sponsors	Iran sponsors Syrian terrorism , it is certainly behind much of the action in Iraq , it is fully funding the Hezbollah and , through it , the Palestinian Hamas and Islamic Jihad ; it performed acts of terror at least in Europe and in South America and probably also in Uzbekistan and Saudi Arabia and it truly leads a multi-national terror consortium , which includes , as minor players , Syria , Lebanon and certain Shiite elements in Iraq .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0188	no	6	country	9	law	has	In the same way that no country has a law against cannibals eating its prime minister , because such an act is unthinkable , international law does not address killers shooting from hospitals , mosques and ambulances , while being protected by their Government or society .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0166	no	2	policeman	4	fire	open	Can a policeman open fire on someone trying to kill him ?
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0165	no	1	aspects	9	limitations	have	Other aspects of a civilized society must also have limitations .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0141	no	1	money	4	travel	funds	The money funds their travel , explosives , hideouts and permanent search for soft vulnerable targets .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0118	no	3	leaders	6	statements	make	When these same leaders make other statements , the Western media report them as if they could be true .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0068	no	14	terrorists	18	buses	get	Put a metal detector in front of every train station in Spain and the terrorists will get the buses .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0063	no	1	U.S.	8	defense	improving	The U.S. and Europe are constantly improving their defense against the last murder , not the next one .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0042	no	1	events	10	issues	amplified	The events of the last few years have amplified four issues , which have always existed , but have never been as rampant as in the present upheaval in the region .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0021	no	0	Egypt	5	gas	use	Egypt did not use poison gas against Yemen in the 60's because of Israel .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0239	no	1	kg	9	tonnes	means	5 kg per gun , 200,000 guns means 1000 tonnes , impossible for 4 containers .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0221	no	2	reappropriation	10	place	lead	Does this reappropriation lead to or originate from the same place ?
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0190	no	3	Chiara	14	collection	had	It emerged that Chiara , the girl who disappeared with Fabio , had a collection of satanic literature and paraphernalia in her bedroom .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0179	no	13	author	17	tidbit	missed	"Since the article was specifically about "" death metal "" I guess the author missed this little tidbit or we just have waaaaaaaaaaaaay different definitions of morality :"
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0146	no	3	nature	6	void	hates	You know , nature hates a void . :)
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0120	no	1	Rajavis	12	kids	saw	The Rajavis , Afshari went on to say , '' saw these kids as the next generation 's soldiers .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0114	no	1	Iraq	3	Kuwait	invaded	When Iraq invaded Kuwait , many of these girls were transported to Jordan and then smuggled to various countries -- Germany , France , Canada , Denmark , England , the United States -- where they were raised by guardians who were usually Mujahedeen supporters .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0088	no	0	Husbands	2	mothers	marry	Husbands marry mothers and teen daughters at the same time .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0086	no	2	cults	4	multimillions	have	Also these cults have multimillions yet the women and kids live in poverty so the leaders can live the high life .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0066	no	21	Jeffs	24	racism	preached	As with Christian Identity and other hate - related philosophies tied to the Aryan Nations and the neo-Nazi Creativity Movement , Jeffs has preached racism as well .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0048	no	0	Police	5	tools	have	Police and prosecutors have the tools .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0040	no	4	police	9	tools	have	More than ever , police and prosecutors have the tools and the will to go after horrific crimes , even when the defendants are seemingly powerful individuals or institutions .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0027	no	29	Pentagon	32	work	contracts	"Like the tens of billions of dollars that have been "" lost "" in Iraq , planeloads of arms do n't just "" vanish "" ; not when the Pentagon contracts the work to an international criminal of Bout 's untouchable stature ."
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0091	no	13	guys	19	girls	told	"But that means nothing , since they were n't the sort of things guys like Bush told the "" girls "" ."
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0087	no	0	Archibald	25	story	like	Archibald , a middle - class Alabama boy -- who , by the way , is now a registered Democrat -- did n't like that story .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0079	no	3	People	6	ways	have	Mr. ARCHIBALD : People have different ways of starting the days in any office .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0071	no	3	George	8	interest	have	Mr. ARCHIBALD : George did n't have any interest at all in talking about the military .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0034	no	4	interview	32	insight	gives	"This little - noted interview with Blount 's nephew Murph Archibald , which appeared on National Public Radio 's "" All Things Considered on March 30 , 2004 , gives a devastating insight into what it was like to have to suffer through Bush in that period ."
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0031	no	6	Bush	13	service	do	"We all know by now that Bush did not even do his full service with the Texas Air National Guard , absenting himself to work on the Alabama senate campaign of Winton "" Red "" Blount ."
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0022	no	0	Bush	4	streak	has	Bush has a sadistic streak .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0020	no	4	Bush	7	cabinet	commanded	"( Newsweek reported that Bush commanded his cabinet , "" Let heads roll ! "" )"
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0019	no	2	temper	7	siege	provoked	His explosive temper probably provoked the disastrous siege of Fallujah last spring , killing 600 Iraqis , most of them women and children , in revenge for the deaths of 4 civilian mercenaries , one of them a South African .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0012	no	0	Bush	4	thing	did	Bush did no such thing .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0011	no	0	Kerry	5	life	saved	Kerry saved a man 's life while under fire .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0076	no	29	Pakistan	33	policy	reconsider	It is now abundantly clear that with the rapidly changing face of Afghanistan , the demise of key Northern Alliance figures and the fluid political situation in Afghanistan , Pakistan should reconsider its policy of giving unlimited sanctuary to Taliban extremists living on Pakistani soil .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0070	no	1	Afghanistan	5	benefit	had	‘’ Afghanistan has had the benefit of cooperation from both the US and Iran .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0066	no	4	Americans	10	Forces	moved	Afghan officials say the Americans have moved over 100 Special Forces and helicopters to Shindand .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0053	no	2	Pakistan	6	evidence	show	‘’ Should Pakistan show us any evidence of an Indian hand using Afghan soil to work against our neighbours we will take it very seriously , ” says Amrullah Saleh the head of Afghanistan ’s National Security Directorate .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0052	no	1	India	6	claim	deny	Both India and Afghanistan deny the claim .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0045	no	1	removal	6	motivation	provide	Their removal should also provide increased motivation for Pakistan to help the return of moderate Taliban .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0045	no	8	Pakistan	12	return	help	Their removal should also provide increased motivation for Pakistan to help the return of moderate Taliban .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0043	no	2	Pakistan	8	return	facilitated	Until now Pakistan has not facilitated such a return and clearly it can not happen until there is both a pull from Kabul and a push from Islamabad .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0038	no	6	US	11	intelligence	provided	Musharraf has always maintained that the US has never provided actionable intelligence about Taliban leaders hiding in Baluchistan .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0037	no	4	army	8	fallout	facing	Not only is the army facing serious political fallout , growing anti-Americanism and anti-army feeling in the tribal areas but it is also taking heavy casualties - between 400 - 500 Pakistani soldiers have been killed in the region since March .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0032	no	1	Pakistan	6	force	has	‘’ Pakistan now has a large force deployed in Baluchistan which was not there before , ’’ says Lt. General David Barno .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0006	no	2	Pakistan	6	evidence	show	‘’ Should Pakistan show us any evidence of an Indian hand using Afghan soil to work against our neighbours we will take it very seriously , ” says Amrullah Saleh the head of Afghanistan ’s National Security Directorate . ]
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0005	no	1	India	6	claim	deny	Both India and Afghanistan deny the claim .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063	no	7	ISI	11	number	nurtured	It is widely acknowledged that the Pakistani ISI has nurtured a number of extremist Islamist groups , such as the Harkat - ul - Jehad - al - Islami , in the port city of Chittagong , and put a number of secessionist rebels from India 's northeast in touch with this terrorist network .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0055	no	3	LTTE	6	base	maintained	Until 1995 the LTTE maintained a base at Twante , an island off the coat of Myanmar , west of the Andaman islands .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050	no	5	navy	8	interception	reported	In 1997 , the Thai navy reported the interception of a 16 - meter boat after a chase off the Thai port of Ranong , and the confiscation of two tons of weapons and ammunition .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0047	no	7	vessel	10	name	changed	As is LTTE standard procedure , the vessel changed its name at sea to Horizon .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0046	no	1	shipment	24	port	left	A shipment of weapons , ammunition and explosives , believed to have been purchased from Cambodia and worth several million dollars , left the port of Phuket in Thailand in early February 2001 aboard the freighter Comex - Joux 3 .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0027	no	1	presence	17	situation	makes	The presence of the Sea Tigers in the area with guns , cash and drugs makes the situation extremely dangerous .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0022	no	2	report	17	official	quoted	A recent report by a journalist from Port Blair , in the Andamans , quoted an unnamed official saying that foreigners from Myanmar , Bangladesh and Sri Lanka have permanently settled in the islands , using fake Indian ration cards , while citizens of Thailand , China , Indonesia and Malaysia have migrated temporarily to plunder the natural resources and leave .
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0050	no	5	government	9	evidence	used	Judge Hughes wrote : ` government knowingly used false evidence against him , ' concluding ` honesty comes hard to government . '
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0040	no	29	prosecution	32	problem	had	Due to the Judge in the 1983 case ruling that a CIA agent could not testify using a pseudonym , therefore opening him to cross-examination by Wilson , the prosecution had a problem .
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0034	no	0	Terrell	14	man	identifies	Terrell , a CIA asset originally recruited for the Contra effort , identifies the man attempting to recruit him into the Philippine scheme as Oliver North ...
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0024	no	16	Posada	23	trial	guaranteed	"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , Posada could not be guaranteed a fair trial ."
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0019	no	1	bombings	3	Muslims	implicated	The bombings implicated Muslims , and exacerbated regional tensions which the Bush regime and its friends wearing the brass in the Philippine military sought to exploit .
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0013	no	12	Meiring	17	reporter	told	"Posada should have told any inquisitive journalist at his doorstep something like Meiring told the single American reporter who bothered following his bloody trail from the Philippines , that "" If this harms me in any way , you will find my power then , and you 'll find out who I am . """
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0010	no	6	Posada	9	hand	overplayed	But comfortable among the thugs , Posada overplayed his hand and embarrassed his old patron , the US government .
weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0036	no	17	Ba'athists	20	means	have	I had another conversation some months ago with a retired Ba'athist old - timer who claimed that Ba'athists have the means to stage a third coup d'etat and return to power within 10 hours of an American withdrawal .
weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0014	no	0	Chalabi	2	Sha'lan	describing	"Chalabi describing Sha'lan as a "" Ba'athist "" and a "" former double agent for Saddam and the CIA "" , while Sha'lan dismisses Chalabi as a "" thief "" and an "" Iranian stooge who longs for his own origins by defending Iran "" ."
weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0014	no	22	Sha'lan	24	Chalabi	dismisses	"Chalabi describing Sha'lan as a "" Ba'athist "" and a "" former double agent for Saddam and the CIA "" , while Sha'lan dismisses Chalabi as a "" thief "" and an "" Iranian stooge who longs for his own origins by defending Iran "" ."
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0071	no	8	Kerry	14	service	questioned	And it should be noted in passing that Kerry has personally questioned Bush ’s service , while Bush has not personally questioned Kerry ’s .
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0071	no	17	Bush	22	Kerry	questioned	And it should be noted in passing that Kerry has personally questioned Bush ’s service , while Bush has not personally questioned Kerry ’s .
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0065	no	3	evaluation	5	Bush	called	And a 1972 evaluation called Bush “ an exceptional fighter interceptor pilot and officer . ”
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0064	no	2	evaluation	4	Bush	called	A 1971 evaluation called Bush “ an exceptionally fine young officer and pilot ” who “ continually flies intercept missions with the unit to increase his proficiency even further . ”
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0060	no	0	Bush	4	discharge	received	Bush received an honorable discharge after serving five years , four months and five days of his original six - year commitment .
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0026	no	2	president	5	Guard	joined	The future president joined the Guard in May 1968 .
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0006	no	1	F	5	service	saw	The F - 102 saw service in the Vietnam theater between March 1962 and December 1969 .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0036	no	6	U.S.	9	need	has	With Colin Powell around , the U.S. has no need of an Osama bin Laden
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0033	no	14	Musharraf	18	moment	face	Once the Manmohan Singh government shows that it has little appetite for suicide , Musharraf will face the moment of truth : accept the inevitable , or once again ramp up the insurgency and spawn a fresh lot of killers that can hit not merely Mumbai and New Delhi but London and Chicago as well .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0031	no	3	India	6	peace	talked	Since then , India has talked peace while always signaling that only the status quo would be acceptable as a final settlement : a line of action that is followed in the case of disputes with China as well .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0025	no	24	Indians	27	gestures	made	Unfortunately for them , the general has decided to take seriously Colin Powell 's frequent boasts that it was on his nudging that the Indians made conciliatory gestures toward Islamabad .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0020	no	7	Valley	16	genocide	seen	Unreported by the international media , the Valley of Kashmir has seen an ethnic and cultural genocide that has resulted in the fleeing from the valley of almost all the Hindu families who have been living there since human habitation was first recorded .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0017	no	1	writer	8	solution	regarded	This writer has for years regarded the best solution to the Kashmir problem as being the trifurcation of the Indian part of the state into a Hindu - majority Jammu , a Buddhist - dominated Ladakh and the overwhelmingly Muslim Kashmir Valley , with the third state given little of taxpayers ' money but substantial autonomy .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0017	no	46	state	48	little	given	This writer has for years regarded the best solution to the Kashmir problem as being the trifurcation of the Indian part of the state into a Hindu - majority Jammu , a Buddhist - dominated Ladakh and the overwhelmingly Muslim Kashmir Valley , with the third state given little of taxpayers ' money but substantial autonomy .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0007	no	12	leader	24	India	visited	Two years ago , Pakistani President Pervez Musharraf was surprised when the leader of the main Islamist alliance -- Maulana Fazlur Rahman -- visited India and issued a series of highly conciliatory statements .
