sentence_id	switched	subject_idx	subject	object_idx	object	verb	sentence
email-enronsent36_02-0075	yes	34	offer	37	Counterparty	submits	"A currency Transaction with Enron Europe Finance & Trading Limited ( "" EEFTL "" ) as agent for Risk Management & Trading Corp. under which either ( A ) for the case in which offer submits an Counterparty to buy from EEFTL , Counterparty shall receive the Base Currency Amount and shall pay the Foreign Currency Amount , or ( B ) for the case in which Counterparty submits an offer to sell to EEFTL , Counterparty shall pay the Base Currency Amount and shall receive the Foreign Currency Amount ."
email-enronsent36_02-0075	yes	67	offer	70	Counterparty	submits	"A currency Transaction with Enron Europe Finance & Trading Limited ( "" EEFTL "" ) as agent for Risk Management & Trading Corp. under which either ( A ) for the case in which Counterparty submits an offer to buy from EEFTL , Counterparty shall receive the Base Currency Amount and shall pay the Foreign Currency Amount , or ( B ) for the case in which offer submits an Counterparty to sell to EEFTL , Counterparty shall pay the Base Currency Amount and shall receive the Foreign Currency Amount ."
email-enronsent36_02-0059	yes	1	credit	8	person	prepares	What credit ( s ) in London prepares person for the English and Singapore financial transactions ?
email-enronsent36_02-0052	yes	10	fee	16	ENA	pay	""" Other Provisions : On each Payment Date , [ fee ] shall pay [ a ENA of ] [ an amount equal to ] USD { 38,000 ? ] , which amount shall be subject to the netting provisions of the [ Master Agreement - how do you refer to the agreement ? ] """
email-enronsent12_01-0041	yes	1	material	4	email	contain	This material may contain email that is confidential , privileged and / or attorney work product for the sole use of the intended recipient ( s ) .
email-enronsent12_01-0008	yes	6	Judy	8	email	mentioned	I did n't remember if your Judy mentioned email .
email-enronsent42_01-0077	yes	2	car	7	stuff	help	Did dthat car form Joe help your stuff .
email-enronsent42_01-0053	yes	1	price	5	trader	supporting	My price is supporting her trader of SJ Bondad GDP rather than SJ Non-Bondad GDP .
email-enronsent20_01-0047	yes	3	bill	7	Corp	foot	They are hoping bill will foot the Corp for a pilot which will allow them to fully test this tool before implementing it company - wide .
email-enronsent20_01-0042	yes	0	tool	5	HR	purchased	tool has already purchased a HR called CONFIRMIT that can execute anonymous surveys .
email-enronsent20_01-0041	yes	0	BackWeb	15	HR	use	BackWeb , intended to be a key user of this tool , will not use HR because survey responses can not be made anonymous .
email-enronsent01_02-0009	yes	0	couple	4	Meagan	have	couple does have a Meagan of big things on the weekend in January -- National Charity League Senior Presentation ( big dance that she and I are committed to help with ) , the Bearkadette Ball and a winter party for Cotillion .
email-enronsent08_02-0020	yes	8	signs	12	restaurants	have	"Yo mama `s so fat , all the signs in town have restaurants that say : "" Maximum Occupancy : 240 Patrons OR Yo Mama "" Yo mama `s so fat , when she ran away , they had to use all four sides of the milk carton ."
email-enronsent08_02-0015	yes	7	peanuts	10	elephants	throw	When she goes to the zoo the peanuts throw her elephants .
email-enronsent26_01-0015	yes	0	meeting	3	Neil	has	meeting has a Neil in San Antonio ( usually it is in Miami , San Francisco , Phoenix - not so great this year ) .
email-enronsent27_01-0018	yes	9	work	14	Rothko	did	For example , I would like to know if work or Kline did any Rothko on paper .
email-enronsent30_01-0063	yes	24	grid	28	nation	has	The conference will also discuss what it will take in legislative action and regulatory initiative to achieve an efficient regime for ensuring that the grid has a reliable nation and regional trading system .
email-enronsent00_01-0035	yes	6	right	9	PaineWebber	reserves	Notice Regarding Privacy and Confidentiality : right reserves the PaineWebber to monitor and review the content of all e-mail communications sent and / or received by its employees .
email-enronsent00_01-0032	yes	6	right	9	PaineWebber	reserves	Notice Regarding Privacy and Confidentiality : right reserves the PaineWebber to monitor and review the content of all e-mail communications sent and / or received by its employees .
email-enronsent00_01-0029	yes	6	right	9	PaineWebber	reserves	Notice Regarding Privacy and Confidentiality : right reserves the PaineWebber to monitor and review the content of all e-mail communications sent and / or received by its employees .
email-enronsent00_01-0023	yes	16	bounce	19	stock	makes	Of course , you would then be in a position to sell calls again if the bounce makes a stock .
email-enronsent19_01-0075	yes	0	info	6	Anne	include	info , please , include this Anne in Iris ' file
email-enronsent19_01-0070	yes	13	Enron	16	Sun	giving	We save $ 21,000 in real money this way , the cash refund Enron is giving Sun for our other server , using a box that was n't being used by anyone .
email-enronsent19_01-0055	yes	11	title	16	Sara	have	Elena 's title is admin coordinator , and I know that title should not have this Sara , and honestly do not think that Elena should also .
email-enronsent19_01-0054	yes	10	Sara	12	Mike	compared	However , when we were talking about this position , Sara compared Mike to Elena .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0233	yes	16	fact	22	FBI	leak	Given the regrettable leaks that he was under suspicion , it is only fair that the fact leak with equal enthusiasm the FBI that Dr. Hatfill has now been dropped as a suspect if and when that proves to be the case .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0231	yes	30	government	35	judge	directed	The judge , frustrated by the apparent lack of progress , encouraged that the parties reach a negotiated compromise that would permit some limited discovery to proceed ( and the government has directed that the judge to file an Answer to the Complaint ) .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0217	yes	6	support	11	FBI	deserve	Whatever your political persuasion , the support and CIA deserve our FBI .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0214	yes	2	spadework	12	mission	do	Zawahiri 's spadework in the United States in 1995 was to do mission for terrorism , not fundraising for charitable causes .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0210	yes	8	uniforms	12	recruits	wear	At the Darunta complex where jihadis trained , uniforms would wear green recruits , except for Friday when they were washed .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0205	yes	0	Islam	2	Green	symbolizes	Islam symbolizes Green and was the Prophet Mohammed 's color .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0204	yes	15	school	18	Zawahiri	used	"A May 2001 letter that Zawahiri sent to Egyptian Islamic Jihad members abroad establish that school used "" Zawahiri "" as a code word for the Egyptian militant islamists in his correspondence ."
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0196	yes	1	cyanide	7	sender	sent	A cyanide purporting to be islamist sent sender in both early 2002 and early 2003 in New Zealand and ingredients of nerve gas in Belgium in 2003 .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0190	yes	9	tension	12	Zawahiri	caused	Although while in jail in the early 1980s , tension caused considerable Zawahiri by challenging the blind sheik 's ability to lead a coalition of the Egyptian Islamic Jihad and the Egyptian Islamic Group , Zawahiri and OBL are Rahman 's friends .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0169	yes	1	conclusion	26	report	supports	A conclusion by the Center for Disease Control of interviews with AMI employees ( as well as detailed interviews by author Leonard Cole ) supports the report that there were not one , but two , such mailings containing anthrax .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0167	yes	11	word	14	FBI	uses	"The media has tended to overlook the fact that when the word uses the FBI "" domestic "" the word includes a US - based , highly - educated supporter of the militant islamists ."
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0167	yes	19	supporter	29	word	includes	"The media has tended to overlook the fact that when the FBI uses the word "" domestic "" the supporter includes a US - based , highly - educated word of the militant islamists ."
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0165	yes	3	supporter	9	profile	includes	The FBI 's supporter includes a US - based profile of the militant islamists .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0148	yes	5	innovations	8	Iraqis	made	He has said that the innovations made surprising Iraqis in the milling and drying processes needed to weaponize anthrax .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0142	yes	11	Iraq	13	scientist	assisted	Former Russian bioweaponeer Ken Alibek has said that a key Russian Iraq assisted scientist and that Russia had the Ames strain .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0140	yes	2	conclusion	15	evidence	warrant	The present conclusion relating to Atta 's alleged travel to Prague does not warrant a evidence that Al Qaeda obtained the Ames strain from Iraq .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0130	yes	6	experience	8	Adnan	has	A senior DOJ official reports that experience has Adnan as a commercial pilot .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0127	yes	7	knowledge	10	Aafia	had	The family 's attorney advises me that knowledge had no Aafia of chemicals ( and that would not appear to be her training ) .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0125	yes	0	house	6	Aafia	reached	house never reached the uncle 's Aafia .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0123	yes	7	money	12	Aafia	have	The family 's lawyer advises me that money did not have enough Aafia to pay for airfare tickets for herself and the kids and called Ismat from the train station .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0118	yes	1	Aafia	5	mother	saw	Her Aafia Ismat last saw mother and her grandchildren before they left in a minicab at the end of March .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0114	yes	1	access	8	CIA	allow	The access did not even allow the FBI CIA to KSM for 10 days after his arrest .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0101	yes	8	Sufaat	17	reporter	met	As described in US News , a former Sufaat from the Kabul Times actually may have met reporter , without realizing it , while traveling near Kabul in October 2001 , perceiving him as Filipino .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0096	yes	1	Islam	4	Green	symbolizes	"( Islam symbolizes "" Green "" and Prophet Mohammed 's holy war ) ."
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0095	yes	0	company	3	Sufaat	used	company used his Sufaat called Green Laboratory Medicine to buy items useful to Al Qaeda .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0087	yes	2	argument	7	finding	undermines	"The reported argument at Dugway undermines the finding of both the "" bomb Iraq "" crowd and the liberals focused on Dr. Steve Hatfill who object to US biodefense research because they view it as being useful for offensive purposes ."
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0078	yes	16	pool	20	FBI	narrowed	In Fall 2004 , MSNBC , relying on an unnamed FBI spokesperson , reports that the pool has narrowed the FBI of labs known to have had Ames that was a match from 16 to 4 but can not rule out that it was made overseas .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0073	yes	14	decade	17	Zawahiri	spent	A recently released islamist who had been a close associate of Zawahiri said that decade spent a Zawahiri and had made 15 separate attempts to recruit the necessary expertise to weaponize anthrax in Russia and the Middle East .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0054	yes	11	audiotape	17	Zawahiri	issued	After the alert condition had long since returned to yellow , audiotape in late February issued another Zawahiri .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0047	yes	20	cover	23	program	seek	"The Wall Street Journal reported that a computer used by Zawahiri contains a June 1999 memo that "" said the cover should seek program and talent in educational institutions , which it said were ' more beneficial to us and allow easy access to specialists , which will greatly benefit us in the first stage , God willing . ' ''"
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0025	yes	14	disc	18	CIA	seized	What your morning paper did not tell you , however , was that the disc seized a similar CIA from Ayman Zawahiri 's right - hand , Ahmed Salama Mabruk , 5 years earlier .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0017	yes	1	case	8	CIA	building	The case reportedly has been quietly building a CIA that the anthrax mailings were an international plot .
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0015	yes	0	controls	8	Photographs	included	controls from a seized computer disc included the Photographs and the locks on the door between the passengers and pilot .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0242	yes	14	one	20	regime	elected	If democracy is just free elections , it is likely that the most fanatic one will be elected , the regime whose incitement and fabrications are the most inflammatory .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0226	yes	0	terrorism	3	Iran	sponsors	terrorism sponsors Syrian Iran , it is certainly behind much of the action in Iraq , it is fully funding the Hezbollah and , through it , the Palestinian Hamas and Islamic Jihad ; it performed acts of terror at least in Europe and in South America and probably also in Uzbekistan and Saudi Arabia and it truly leads a multi-national terror consortium , which includes , as minor players , Syria , Lebanon and certain Shiite elements in Iraq .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0188	yes	6	law	9	country	has	In the same way that no law has a country against cannibals eating its prime minister , because such an act is unthinkable , international law does not address killers shooting from hospitals , mosques and ambulances , while being protected by their Government or society .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0166	yes	2	fire	4	policeman	open	Can a fire open policeman on someone trying to kill him ?
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0165	yes	1	limitations	9	aspects	have	Other limitations of a civilized society must also have aspects .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0141	yes	1	travel	4	money	funds	The travel funds their money , explosives , hideouts and permanent search for soft vulnerable targets .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0118	yes	3	statements	6	leaders	make	When these same statements make other leaders , the Western media report them as if they could be true .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0068	yes	14	buses	18	terrorists	get	Put a metal detector in front of every train station in Spain and the buses will get the terrorists .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0063	yes	1	defense	8	U.S.	improving	The defense and Europe are constantly improving their U.S. against the last murder , not the next one .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0042	yes	1	issues	10	events	amplified	The issues of the last few years have amplified four events , which have always existed , but have never been as rampant as in the present upheaval in the region .
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0021	yes	0	gas	5	Egypt	use	gas did not use poison Egypt against Yemen in the 60's because of Israel .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0239	yes	1	tonnes	9	kg	means	5 tonnes per gun , 200,000 guns means 1000 kg , impossible for 4 containers .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0221	yes	2	place	10	reappropriation	lead	Does this place lead to or originate from the same reappropriation ?
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0190	yes	3	collection	14	Chiara	had	It emerged that collection , the girl who disappeared with Fabio , had a Chiara of satanic literature and paraphernalia in her bedroom .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0179	yes	13	tidbit	17	author	missed	"Since the article was specifically about "" death metal "" I guess the tidbit missed this little author or we just have waaaaaaaaaaaaay different definitions of morality :"
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0146	yes	3	void	6	nature	hates	You know , void hates a nature . :)
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0120	yes	1	kids	12	Rajavis	saw	The kids , Afshari went on to say , '' saw these Rajavis as the next generation 's soldiers .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0114	yes	1	Kuwait	3	Iraq	invaded	When Kuwait invaded Iraq , many of these girls were transported to Jordan and then smuggled to various countries -- Germany , France , Canada , Denmark , England , the United States -- where they were raised by guardians who were usually Mujahedeen supporters .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0088	yes	0	mothers	2	Husbands	marry	mothers marry Husbands and teen daughters at the same time .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0086	yes	2	multimillions	4	cults	have	Also these multimillions have cults yet the women and kids live in poverty so the leaders can live the high life .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0066	yes	21	racism	24	Jeffs	preached	As with Christian Identity and other hate - related philosophies tied to the Aryan Nations and the neo-Nazi Creativity Movement , racism has preached Jeffs as well .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0048	yes	0	tools	5	Police	have	tools and prosecutors have the Police .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0040	yes	4	tools	9	police	have	More than ever , tools and prosecutors have the police and the will to go after horrific crimes , even when the defendants are seemingly powerful individuals or institutions .
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0027	yes	29	work	32	Pentagon	contracts	"Like the tens of billions of dollars that have been "" lost "" in Iraq , planeloads of arms do n't just "" vanish "" ; not when the work contracts the Pentagon to an international criminal of Bout 's untouchable stature ."
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0091	yes	13	girls	19	guys	told	"But that means nothing , since they were n't the sort of things girls like Bush told the "" guys "" ."
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0087	yes	0	story	25	Archibald	like	story , a middle - class Alabama boy -- who , by the way , is now a registered Democrat -- did n't like that Archibald .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0079	yes	3	ways	6	People	have	Mr. ARCHIBALD : ways have different People of starting the days in any office .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0071	yes	3	interest	8	George	have	Mr. ARCHIBALD : interest did n't have any George at all in talking about the military .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0034	yes	4	insight	32	interview	gives	"This little - noted insight with Blount 's nephew Murph Archibald , which appeared on National Public Radio 's "" All Things Considered on March 30 , 2004 , gives a devastating interview into what it was like to have to suffer through Bush in that period ."
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0031	yes	6	service	13	Bush	do	"We all know by now that service did not even do his full Bush with the Texas Air National Guard , absenting himself to work on the Alabama senate campaign of Winton "" Red "" Blount ."
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0022	yes	0	streak	4	Bush	has	streak has a sadistic Bush .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0020	yes	4	cabinet	7	Bush	commanded	"( Newsweek reported that cabinet commanded his Bush , "" Let heads roll ! "" )"
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0019	yes	2	siege	7	temper	provoked	His explosive siege probably provoked the disastrous temper of Fallujah last spring , killing 600 Iraqis , most of them women and children , in revenge for the deaths of 4 civilian mercenaries , one of them a South African .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0012	yes	0	thing	4	Bush	did	thing did no such Bush .
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0011	yes	0	life	5	Kerry	saved	life saved a man 's Kerry while under fire .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0076	yes	29	policy	33	Pakistan	reconsider	It is now abundantly clear that with the rapidly changing face of Afghanistan , the demise of key Northern Alliance figures and the fluid political situation in Afghanistan , policy should reconsider its Pakistan of giving unlimited sanctuary to Taliban extremists living on Pakistani soil .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0070	yes	1	benefit	5	Afghanistan	had	‘’ benefit has had the Afghanistan of cooperation from both the US and Iran .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0066	yes	4	Forces	10	Americans	moved	Afghan officials say the Forces have moved over 100 Special Americans and helicopters to Shindand .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0053	yes	2	evidence	6	Pakistan	show	‘’ Should evidence show us any Pakistan of an Indian hand using Afghan soil to work against our neighbours we will take it very seriously , ” says Amrullah Saleh the head of Afghanistan ’s National Security Directorate .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0052	yes	1	claim	6	India	deny	Both claim and Afghanistan deny the India .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0045	yes	1	motivation	6	removal	provide	Their motivation should also provide increased removal for Pakistan to help the return of moderate Taliban .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0045	yes	8	return	12	Pakistan	help	Their removal should also provide increased motivation for return to help the Pakistan of moderate Taliban .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0043	yes	2	return	8	Pakistan	facilitated	Until now return has not facilitated such a Pakistan and clearly it can not happen until there is both a pull from Kabul and a push from Islamabad .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0038	yes	6	intelligence	11	US	provided	Musharraf has always maintained that the intelligence has never provided actionable US about Taliban leaders hiding in Baluchistan .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0037	yes	4	fallout	8	army	facing	Not only is the fallout facing serious political army , growing anti-Americanism and anti-army feeling in the tribal areas but it is also taking heavy casualties - between 400 - 500 Pakistani soldiers have been killed in the region since March .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0032	yes	1	force	6	Pakistan	has	‘’ force now has a large Pakistan deployed in Baluchistan which was not there before , ’’ says Lt. General David Barno .
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0006	yes	2	evidence	6	Pakistan	show	‘’ Should evidence show us any Pakistan of an Indian hand using Afghan soil to work against our neighbours we will take it very seriously , ” says Amrullah Saleh the head of Afghanistan ’s National Security Directorate . ]
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0005	yes	1	claim	6	India	deny	Both claim and Afghanistan deny the India .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0063	yes	7	number	11	ISI	nurtured	It is widely acknowledged that the Pakistani number has nurtured a ISI of extremist Islamist groups , such as the Harkat - ul - Jehad - al - Islami , in the port city of Chittagong , and put a number of secessionist rebels from India 's northeast in touch with this terrorist network .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0055	yes	3	base	6	LTTE	maintained	Until 1995 the base maintained a LTTE at Twante , an island off the coat of Myanmar , west of the Andaman islands .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0050	yes	5	interception	8	navy	reported	In 1997 , the Thai interception reported the navy of a 16 - meter boat after a chase off the Thai port of Ranong , and the confiscation of two tons of weapons and ammunition .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0047	yes	7	name	10	vessel	changed	As is LTTE standard procedure , the name changed its vessel at sea to Horizon .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0046	yes	1	port	24	shipment	left	A port of weapons , ammunition and explosives , believed to have been purchased from Cambodia and worth several million dollars , left the shipment of Phuket in Thailand in early February 2001 aboard the freighter Comex - Joux 3 .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0027	yes	1	situation	17	presence	makes	The situation of the Sea Tigers in the area with guns , cash and drugs makes the presence extremely dangerous .
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0022	yes	2	official	17	report	quoted	A recent official by a journalist from Port Blair , in the Andamans , quoted an unnamed report saying that foreigners from Myanmar , Bangladesh and Sri Lanka have permanently settled in the islands , using fake Indian ration cards , while citizens of Thailand , China , Indonesia and Malaysia have migrated temporarily to plunder the natural resources and leave .
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0050	yes	5	evidence	9	government	used	Judge Hughes wrote : ` evidence knowingly used false government against him , ' concluding ` honesty comes hard to government . '
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0040	yes	29	problem	32	prosecution	had	Due to the Judge in the 1983 case ruling that a CIA agent could not testify using a pseudonym , therefore opening him to cross-examination by Wilson , the problem had a prosecution .
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0034	yes	0	man	14	Terrell	identifies	man , a CIA asset originally recruited for the Contra effort , identifies the Terrell attempting to recruit him into the Philippine scheme as Oliver North ...
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0024	yes	16	trial	23	Posada	guaranteed	"I expect it will be determined that , under "" Strong Man "" Hugo Chavez , trial could not be guaranteed a fair Posada ."
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0019	yes	1	Muslims	3	bombings	implicated	The Muslims implicated bombings , and exacerbated regional tensions which the Bush regime and its friends wearing the brass in the Philippine military sought to exploit .
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0013	yes	12	reporter	17	Meiring	told	"Posada should have told any inquisitive journalist at his doorstep something like reporter told the single American Meiring who bothered following his bloody trail from the Philippines , that "" If this harms me in any way , you will find my power then , and you 'll find out who I am . """
weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0010	yes	6	hand	9	Posada	overplayed	But comfortable among the thugs , hand overplayed his Posada and embarrassed his old patron , the US government .
weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0036	yes	17	means	20	Ba'athists	have	I had another conversation some months ago with a retired Ba'athist old - timer who claimed that means have the Ba'athists to stage a third coup d'etat and return to power within 10 hours of an American withdrawal .
weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0014	yes	0	Sha'lan	2	Chalabi	describing	"Sha'lan describing Chalabi as a "" Ba'athist "" and a "" former double agent for Saddam and the CIA "" , while Sha'lan dismisses Chalabi as a "" thief "" and an "" Iranian stooge who longs for his own origins by defending Iran "" ."
weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0014	yes	22	Chalabi	24	Sha'lan	dismisses	"Chalabi describing Sha'lan as a "" Ba'athist "" and a "" former double agent for Saddam and the CIA "" , while Chalabi dismisses Sha'lan as a "" thief "" and an "" Iranian stooge who longs for his own origins by defending Iran "" ."
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0071	yes	8	service	14	Kerry	questioned	And it should be noted in passing that service has personally questioned Bush ’s Kerry , while Bush has not personally questioned Kerry ’s .
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0071	yes	17	Kerry	22	Bush	questioned	And it should be noted in passing that Kerry has personally questioned Bush ’s service , while Kerry has not personally questioned Bush ’s .
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0065	yes	3	Bush	5	evaluation	called	And a 1972 Bush called evaluation “ an exceptional fighter interceptor pilot and officer . ”
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0064	yes	2	Bush	4	evaluation	called	A 1971 Bush called evaluation “ an exceptionally fine young officer and pilot ” who “ continually flies intercept missions with the unit to increase his proficiency even further . ”
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0060	yes	0	discharge	4	Bush	received	discharge received an honorable Bush after serving five years , four months and five days of his original six - year commitment .
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0026	yes	2	Guard	5	president	joined	The future Guard joined the president in May 1968 .
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0006	yes	1	service	5	F	saw	The service - 102 saw F in the Vietnam theater between March 1962 and December 1969 .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0036	yes	6	need	9	U.S.	has	With Colin Powell around , the need has no U.S. of an Osama bin Laden
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0033	yes	14	moment	18	Musharraf	face	Once the Manmohan Singh government shows that it has little appetite for suicide , moment will face the Musharraf of truth : accept the inevitable , or once again ramp up the insurgency and spawn a fresh lot of killers that can hit not merely Mumbai and New Delhi but London and Chicago as well .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0031	yes	3	peace	6	India	talked	Since then , peace has talked India while always signaling that only the status quo would be acceptable as a final settlement : a line of action that is followed in the case of disputes with China as well .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0025	yes	24	gestures	27	Indians	made	Unfortunately for them , the general has decided to take seriously Colin Powell 's frequent boasts that it was on his nudging that the gestures made conciliatory Indians toward Islamabad .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0020	yes	7	genocide	16	Valley	seen	Unreported by the international media , the genocide of Kashmir has seen an ethnic and cultural Valley that has resulted in the fleeing from the valley of almost all the Hindu families who have been living there since human habitation was first recorded .
